sent.no	1	s	_	_2	_3	_4	_5	_6	_7	_8	ratio
53881	54264	סקאַנדאַל	_	NOUN	_	_	_	_	_	_	0.69
53881	54265	מיט	_	ADP	_	_	_	_	_	_	0.69
53881	54266	ר	_	X	_	_	_	_	_	_	0.69
53881	54267	'	_	_	_	_	_	_	_	_	0.69
53881	54268	אליהון	_	PROPN	_	_	_	_	_	_	0.69
53881	54269	.	_	PUNCT	_	_	_	_	_	_	0.69
53898											0.65
53898	54271	ר	_	X	_	_	_	_	_	_	0.65
53898	54272	'	_	_	_	_	_	_	_	_	0.65
53898	54273	אליהו	_	PROPN	_	_	_	_	_	_	0.65
53898	54274	פלעגט	_	_	_	_	_	_	_	_	0.65
53898	54275	פאַרשרייבּן	_	_	_	_	_	_	_	_	0.65
53898	54276	די	_	DET	_	_	_	_	_	_	0.65
53898	54277	חשבּונות	_	_	_	_	_	_	_	_	0.65
53898	54278	מיט	_	ADP	_	_	_	_	_	_	0.65
53898	54279	אים	_	PRON	_	_	_	_	_	_	0.65
53898	54280	אין	_	ADP	_	_	_	_	_	_	0.65
53898	54281	אַ	_	DET	_	_	_	_	_	_	0.65
53898	54282	בּוך	_	_	_	_	_	_	_	_	0.65
53898	54283	,	_	PUNCT	_	_	_	_	_	_	0.65
53898	54284	וואָס	_	X	_	_	_	_	_	_	0.65
53898	54285	ער	_	PRON	_	_	_	_	_	_	0.65
53898	54286	פלעגט	_	_	_	_	_	_	_	_	0.65
53898	54287	אים	_	PRON	_	_	_	_	_	_	0.65
53916											0.62
53916	54289	מיטגעבּן	_	_	_	_	_	_	_	_	0.62
53916	54290	אויף	_	ADP	_	_	_	_	_	_	0.62
53916	54291	דער	_	DET	_	_	_	_	_	_	0.62
53916	54292	רייזע	_	_	_	_	_	_	_	_	0.62
53916	54293	,	_	PUNCT	_	_	_	_	_	_	0.62
53916	54294	און	_	CCONJ	_	_	_	_	_	_	0.62
53916	54295	בּאַ	_	_	_	_	_	_	_	_	0.62
53916	54296	זיך	_	PRON	_	_	_	_	_	_	0.62
53916	54297	האָט	_	X	_		_	_	_	_	0.62
53916	54298	ער	_	PRON	_	_	_	_	_	_	0.62
53916	54299	אויך	_	ADV	_	_	_	_	_	_	0.62
53916	54300	געהאַט	_	VERB	_	_	_	_	_	_	0.62
53916	54301	אַ	_	DET	_	_	_	_	_	_	0.62
53916	54302	בּוך	_	_	_	_	_	_	_	_	0.62
53916	54303	,	_	PUNCT	_	_	_	_	_	_	0.62
53916	54304	וואו	_	_	_	_	_	_	_	_	0.62
53916	54305	ער	_	PRON	_	_	_	_	_	_	0.62
53916	54306	פלעגט	_	_	_	_	_	_	_	_	0.62
53916	54307	פאַרשרייבּן	_	_	_	_	_	_	_	_	0.62
53916	54308	דאָסזעלבּע	_	_	_	_	_	_	_	_	0.62
53916	54309	.	_	PUNCT	_	_	_	_	_	_	0.62
53938											0.54
53938	54311	ווען	_	_	_	_	_	_	_	_	0.54
53938	54312	זיי	_	PRON	_	_	_	_	_	_	0.54
53938	54313	האָבּן	_	X	_	_	_	_	_	_	0.54
53938	54314	זיך	_	PRON	_	_	_	_	_	_	0.54
53938	54315	צערעכנט	_	_	_	_	_	_	_	_	0.54
53938	54316	,	_	PUNCT	_	_	_	_	_	_	0.54
53938	54317	האָט	_	X	_		_	_	_	_	0.54
53938	54318	געפעלט	_	_	_	_	_	_	_	_	0.54
53938	54319	אַריבּער	_	_	_	_	_	_	_	_	0.54
53938	54320	דריי	_	_	_	_	_	_	_	_	0.54
53938	54321	הונדערט	_	NUM	_	_	_	_	_	_	0.54
53938	54322	רייכסטאָלער	_	_	_	_	_	_	_	_	0.54
53938	54323	.	_	PUNCT	_	_	_	_	_	_	0.54
53952											0.57
53952	54325	די	_	DET	_	_	_	_	_	_	0.57
53952	54326	בּיכער	_	_	_	_	_	_	_	_	0.57
53952	54327	זיינען	_	_	_	_	_	_	_	_	0.57
53952	54328	ניט	_	PART	_	_	_	_	_	_	0.57
53952	54329	געווען	_	X	_	_	_	_	_	_	0.57
53952	54330	נומערירט	_	_	_	_	_	_	_	_	0.57
53952	54331	.	_	PUNCT	_	_	_	_	_	_	0.57
53960											0.76
53960	54333	אליהו	_	PROPN	_	_	_	_	_	_	0.76
53960	54334	האָט	_	X	_		_	_	_	_	0.76
53960	54335	אָנגעקלאָגט	_	_	_	_	_	_	_	_	0.76
53960	54336	דודן	_	PROPN	_	_	_	_	_	_	0.76
53960	54337	,	_	PUNCT	_	_	_	_	_	_	0.76
53960	54338	און	_	CCONJ	_	_	_	_	_	_	0.76
53960	54339	ס'האָט	_	_	_	_	_	_	_	_	0.76
53960	54340	דערלאַנגט	_	_	_	_	_	_	_	_	0.76
53960	54341	אַזוי	_	ADV	_	_	_	_	_	_	0.76
53960	54342	ווייט	_	_	_	_	_	_	_	_	0.76
53960	54343	,	_	PUNCT	_	_	_	_	_	_	0.76
53960	54344	אַז	_	SCONJ	_		_	_	_	_	0.76
53960	54345	דער	_	DET	_	_	_	_	_	_	0.76
53960	54346	געריכט	_	NOUN	_	_	_	_	_	_	0.76
53960	54347	האָט	_	X	_		_	_	_	_	0.76
53960	54348	געזאָגט	_	VERB	_	_	_	_	_	_	0.76
53960	54349	,	_	PUNCT	_	_	_	_	_	_	0.76
53960	54350	זיי	_	PRON	_	_	_	_	_	_	0.76
53960	54351	קאָנען	_	AUX	_	_	_	_	_	_	0.76
53960	54352	דאָ	_	X	_	_	_	_	_	_	0.76
53960	54353	ניט	_	PART	_	_	_	_	_	_	0.76
53960	54354	קלוג	_	ADJ	_	_	_	_	_	_	0.76
53960	54355	זיין	_	_	_	_	_	_	_	_	0.76
53960	54356	,	_	PUNCT	_	_	_	_	_	_	0.76
53960	54357	זיי	_	PRON	_	_	_	_	_	_	0.76
53960	54358	פאַרשטייען	_	_	_	_	_	_	_	_	0.76
53960	54359	ניט	_	PART	_	_	_	_	_	_	0.76
53960	54360	קיין	_	X	_	_	_	_	_	_	0.76
53960	54361	העבּרעאיש	_	_	_	_	_	_	_	_	0.76
53960	54362	,	_	PUNCT	_	_	_	_	_	_	0.76
53960	54363	זאָלן	_	AUX	_	_	_	_	_	_	0.76
53960	54364	זיי	_	PRON	_	_	_	_	_	_	0.76
53960	54365	פּרובן	_	_	_	_	_	_	_	_	0.76
53960	54366	דורכקומען	_	VERB	_	_	_	_	_	_	0.76
53960	54367	צווישן	_	X	_	_	_	_	_	_	0.76
53960	54368	אידן	_	_	_	_	_	_	_	_	0.76
53960	54369	,	_	PUNCT	_	_	_	_	_	_	0.76
53960	54370	וואָס	_	X	_	_	_	_	_	_	0.76
53960	54371	פאַרשטייען	_	_	_	_	_	_	_	_	0.76
53960	54372	דאָס	_	DET	_	_	_	_	_	_	0.76
53960	54373	יאָ	_	X	_	_	_	_	_	_	0.76
53960	54374	.	_	PUNCT	_	_	_	_	_	_	0.76
53960	54375	זיי	_	PRON	_	_	_	_	_	_	0.76
53960	54376	האָבּן	_	X	_	_	_	_	_	_	0.76
53960	54377	זיך	_	PRON	_	_	_	_	_	_	0.76
53960	54378	פאַרלאָזט	_	_	_	_	_	_	_	_	0.76
53960	54379	אויף	_	ADP	_	_	_	_	_	_	0.76
53960	54380	מענשן	_	_	_	_	_	_	_	_	0.76
53960	54381	.	_	PUNCT	_	_	_	_	_	_	0.76
54010											0.85
54010	54383	דער	_	DET	_	_	_	_	_	_	0.85
54010	54384	דאָזיגער	_	_	_	_	_	_	_	_	0.85
54010	54385	דוד	_	PROPN	_	_	_	_	_	_	0.85
54010	54386	האָט	_	X	_		_	_	_	_	0.85
54010	54387	דאָ	_	X	_	_	_	_	_	_	0.85
54010	54388	געהאַט	_	VERB	_	_	_	_	_	_	0.85
54010	54389	מיט	_	ADP	_	_	_	_	_	_	0.85
54010	54390	זיך	_	PRON	_	_	_	_	_	_	0.85
54010	54391	אַ	_	DET	_	_	_	_	_	_	0.85
54010	54392	זון	_	NOUN	_	_	_	_	_	_	0.85
54010	54393	ושמו	_	_	_	_	_	_	_	_	0.85
54010	54394	מיכל	_	PROPN	_	_	_	_	_	_	0.85
54010	54395	.	_	PUNCT	_	_	_	_	_	_	0.85
54024											0.44
54024	54397	ער	_	PRON	_	_	_	_	_	_	0.44
54024	54398	פלעגט	_	_	_	_	_	_	_	_	0.44
54024	54399	שטענדיג	_	_	_	_	_	_	_	_	0.44
54024	54400	אַרומפאָרן	_	_	_	_	_	_	_	_	0.44
54024	54401	מיטן	_	X	_	_	_	_	_	_	0.44
54024	54402	פאָטער	_	_	_	_	_	_	_	_	0.44
54024	54403	אויפן	_	_	_	_	_	_	_	_	0.44
54024	54404	לאַנד	_	NOUN	_	_	_	_	_	_	0.44
54024	54405	.	_	PUNCT	_	_	_	_	_	_	0.44
54034											0.67
54034	54407	די	_	DET	_	_	_	_	_	_	0.67
54034	54408	דריי	_	_	_	_	_	_	_	_	0.67
54034	54409	בּוררים	_	_	_	_	_	_	_	_	0.67
54034	54410	האָבּן	_	X	_	_	_	_	_	_	0.67
54034	54411	זיי	_	PRON	_	_	_	_	_	_	0.67
54034	54412	ניט	_	PART	_	_	_	_	_	_	0.67
54034	54413	געקאָנט	_	AUX	_	_	_	_	_	_	0.67
54034	54414	אויסגלייכן	_	_	_	_	_	_	_	_	0.67
54034	54415	.	_	PUNCT	_	_	_	_	_	_	0.67
54044											0.71
54044	54417	איינער	_	PRON	_	_	_	_	_	_	0.71
54044	54418	זאָגט	_	VERB	_	_	_	_	_	_	0.71
54044	54419	:	_	PUNCT	_	_	_	_	_	_	0.71
54044	54420	„	_	PUNCT	_	_	_	_	_	_	0.71
54044	54421	מיין	_	X	_	_	_	_	_	_	0.71
54044	54422	בּוך	_	_	_	_	_	_	_	_	0.71
54044	54423	איז	_	X	_		_	_	_	_	0.71
54044	54424	גערעכט	_	ADJ	_	_	_	_	_	_	0.71
54044	54425	,	_	PUNCT	_	_	_	_	_	_	0.71
54044	54426	וואָרום	_	_	_	_	_	_	_	_	0.71
54044	54427	ר	_	X	_	_	_	_	_	_	0.71
54044	54428	'	_	_	_	_	_	_	_	_	0.71
54044	54429	אליהו	_	PROPN	_	_	_	_	_	_	0.71
54044	54430	האָט	_	X	_		_	_	_	_	0.71
54044	54431	דאָ	_	X	_	_	_	_	_	_	0.71
54044	54432	אַליין	_	ADV	_	_	_	_	_	_	0.71
54044	54433	פאַרשריבּן	_	_	_	_	_	_	_	_	0.71
54044	54434	,	_	PUNCT	_	_	_	_	_	_	0.71
54044	54435	אין	_	ADP	_	_	_	_	_	_	0.71
54044	54436	זיין	_	_	_	_	_	_	_	_	0.71
54044	54437	בּוך	_	_	_	_	_	_	_	_	0.71
54044	54438	מעג	_	_	_	_	_	_	_	_	0.71
54044	54439	ער	_	PRON	_	_	_	_	_	_	0.71
54044	54440	שרייבּן	_	_	_	_	_	_	_	_	0.71
54044	54441	,	_	PUNCT	_	_	_	_	_	_	0.71
54044	54442	וואָס	_	X	_	_	_	_	_	_	0.71
54044	54443	ער	_	PRON	_	_	_	_	_	_	0.71
54044	54444	וויל	_	_	_	_	_	_	_	_	0.71
54044	54445	,	_	PUNCT	_	_	_	_	_	_	0.71
54044	54446	ס'גייט	_	_	_	_	_	_	_	_	0.71
54044	54447	מיר	_	PRON	_	_	_	_	_	_	0.71
54044	54448	ניט	_	PART	_	_	_	_	_	_	0.71
54044	54449	אָן	_	ADP	_	_	_	_	_	_	0.71
54044	54450	“	_	PUNCT	_	_	_	_	_	_	0.71
54044	54451	.	_	PUNCT	_	_	_	_	_	_	0.71
54080											0.8
54080	54453	בּכן	_	_	_	_	_	_	_	_	0.8
54080	54454	האָבּן	_	X	_	_	_	_	_	_	0.8
54080	54455	זיי	_	PRON	_	_	_	_	_	_	0.8
54080	54456	ניט	_	PART	_	_	_	_	_	_	0.8
54080	54457	געוואוסט	_	_	_	_	_	_	_	_	0.8
54080	54458	,	_	PUNCT	_	_	_	_	_	_	0.8
54080	54459	וואָס	_	X	_	_	_	_	_	_	0.8
54080	54460	צו	_	ADP	_	_	_	_	_	_	0.8
54080	54461	טון	_	NOUN	_	_	_	_	_	_	0.8
54080	54462	.	_	PUNCT	_	_	_	_	_	_	0.8
54091											0.73
54091	54464	זיי	_	PRON	_	_	_	_	_	_	0.73
54091	54465	האָבּן	_	X	_	_	_	_	_	_	0.73
54091	54466	ניט	_	PART	_	_	_	_	_	_	0.73
54091	54467	געוואָלט	_	VERB	_	_	_	_	_	_	0.73
54091	54468	געבּן	_	_	_	_	_	_	_	_	0.73
54091	54469	דודן	_	PROPN	_	_	_	_	_	_	0.73
54091	54470	קיין	_	X	_	_	_	_	_	_	0.73
54091	54471	שבועה	_	_	_	_	_	_	_	_	0.73
54091	54472	,	_	PUNCT	_	_	_	_	_	_	0.73
54091	54473	וואָרום	_	_	_	_	_	_	_	_	0.73
54091	54474	ער	_	PRON	_	_	_	_	_	_	0.73
54091	54475	האָט	_	X	_		_	_	_	_	0.73
54091	54476	געזאָגט	_	VERB	_	_	_	_	_	_	0.73
54091	54477	,	_	PUNCT	_	_	_	_	_	_	0.73
54091	54478	ער	_	PRON	_	_	_	_	_	_	0.73
54091	54479	וועט	_	X	_	_	_	_	_	_	0.73
54091	54480	שווערן	_	_	_	_	_	_	_	_	0.73
54091	54481	,	_	PUNCT	_	_	_	_	_	_	0.73
54091	54482	אַז	_	SCONJ	_		_	_	_	_	0.73
54091	54483	ער	_	PRON	_	_	_	_	_	_	0.73
54091	54484	האָט	_	X	_		_	_	_	_	0.73
54091	54485	מער	_	X	_	_	_	_	_	_	0.73
54091	54486	ניט	_	PART	_	_	_	_	_	_	0.73
54091	54487	געקריגן	_	_	_	_	_	_	_	_	0.73
54091	54488	,	_	PUNCT	_	_	_	_	_	_	0.73
54091	54489	ווי	_	X	_	_	_	_	_	_	0.73
54091	54490	אין	_	ADP	_	_	_	_	_	_	0.73
54091	54491	בּוך	_	_	_	_	_	_	_	_	0.73
54091	54492	שטייט	_	_	_	_	_	_	_	_	0.73
54091	54493	.	_	PUNCT	_	_	_	_	_	_	0.73
54091	54494	האָבּן	_	X	_	_	_	_	_	_	0.73
54091	54495	זיי	_	PRON	_	_	_	_	_	_	0.73
54091	54496	געוואוסט	_	_	_	_	_	_	_	_	0.73
54091	54497	,	_	PUNCT	_	_	_	_	_	_	0.73
54091	54498	אַז	_	SCONJ	_		_	_	_	_	0.73
54091	54499	דער	_	DET	_	_	_	_	_	_	0.73
54091	54500	זון	_	NOUN	_	_	_	_	_	_	0.73
54091	54501	מיכל	_	PROPN	_	_	_	_	_	_	0.73
54091	54502	איז	_	X	_		_	_	_	_	0.73
54091	54503	זעהר	_	_	_	_	_	_	_	_	0.73
54091	54504	אַן	_	DET	_	_	_	_	_	_	0.73
54091	54505	ערליכער	_	_	_	_	_	_	_	_	0.73
54091	54506	יונג	_	_	_	_	_	_	_	_	0.73
54091	54507	און	_	CCONJ	_	_	_	_	_	_	0.73
54091	54508	אַ	_	DET	_	_	_	_	_	_	0.73
54091	54509	פרומער	_	_	_	_	_	_	_	_	0.73
54091	54510	.	_	PUNCT	_	_	_	_	_	_	0.73
54091	54511	האָבּן	_	X	_	_	_	_	_	_	0.73
54091	54512	זיי	_	PRON	_	_	_	_	_	_	0.73
54091	54513	אים	_	PRON	_	_	_	_	_	_	0.73
54091	54514	געשיקט	_	X	_	_	_	_	_	_	0.73
54091	54515	רופן	_	_	_	_	_	_	_	_	0.73
54091	54516	און	_	CCONJ	_	_	_	_	_	_	0.73
54091	54517	זאָגן	_	VERB	_	_	_	_	_	_	0.73
54091	54518	אים	_	PRON	_	_	_	_	_	_	0.73
54091	54519	:	_	PUNCT	_	_	_	_	_	_	0.73
54091	54520	„	_	PUNCT	_	_	_	_	_	_	0.73
54091	54521	איר	_	PRON	_	_	_	_	_	_	0.73
54091	54522	ווייסט	_	_	_	_	_	_	_	_	0.73
54091	54523	,	_	PUNCT	_	_	_	_	_	_	0.73
54091	54524	אַז	_	SCONJ	_		_	_	_	_	0.73
54091	54525	דער	_	DET	_	_	_	_	_	_	0.73
54091	54526	געריכט	_	NOUN	_	_	_	_	_	_	0.73
54091	54527	האָט	_	X	_		_	_	_	_	0.73
54091	54528	אונז	_	_	_	_	_	_	_	_	0.73
54091	54529	די	_	DET	_	_	_	_	_	_	0.73
54091	54530	זאַך	_	NOUN	_	_	_	_	_	_	0.73
54091	54531	איבּערגעגעבּן	_	_	_	_	_	_	_	_	0.73
54091	54532	מיר	_	PRON	_	_	_	_	_	_	0.73
54091	54533	זאָלן	_	AUX	_	_	_	_	_	_	0.73
54091	54534	די	_	DET	_	_	_	_	_	_	0.73
54091	54535	זאַך	_	NOUN	_	_	_	_	_	_	0.73
54091	54536	אויספאָרשן	_	_	_	_	_	_	_	_	0.73
54091	54537	,	_	PUNCT	_	_	_	_	_	_	0.73
54091	54538	און	_	CCONJ	_	_	_	_	_	_	0.73
54091	54539	אייער	_	_	_	_	_	_	_	_	0.73
54091	54540	פאָטער	_	_	_	_	_	_	_	_	0.73
54091	54541	און	_	CCONJ	_	_	_	_	_	_	0.73
54091	54542	ר	_	X	_	_	_	_	_	_	0.73
54091	54543	'	_	_	_	_	_	_	_	_	0.73
54091	54544	אליהו	_	PROPN	_	_	_	_	_	_	0.73
54091	54545	האָבּן	_	X	_	_	_	_	_	_	0.73
54091	54546	זיך	_	PRON	_	_	_	_	_	_	0.73
54091	54547	צעשריבּן	_	_	_	_	_	_	_	_	0.73
54091	54548	,	_	PUNCT	_	_	_	_	_	_	0.73
54091	54549	אַז	_	SCONJ	_		_	_	_	_	0.73
54091	54550	זיי	_	PRON	_	_	_	_	_	_	0.73
54091	54551	וועלן	_	_	_	_	_	_	_	_	0.73
54091	54552	פאָלגן	_	_	_	_	_	_	_	_	0.73
54091	54553	אונזער	_	_	_	_	_	_	_	_	0.73
54091	54554	פּסק	_	_	_	_	_	_	_	_	0.73
54091	54555	.	_	PUNCT	_	_	_	_	_	_	0.73
54184											0.54
54184	54557	בּכן	_	_	_	_	_	_	_	_	0.54
54184	54558	איז	_	X	_		_	_	_	_	0.54
54184	54559	דאָס	_	DET	_	_	_	_	_	_	0.54
54184	54560	געווענדט	_	_	_	_	_	_	_	_	0.54
54184	54561	אָן	_	ADP	_	_	_	_	_	_	0.54
54184	54562	אייך	_	_	_	_	_	_	_	_	0.54
54184	54563	,	_	PUNCT	_	_	_	_	_	_	0.54
54184	54564	איר	_	PRON	_	_	_	_	_	_	0.54
54184	54565	פלעגט	_	_	_	_	_	_	_	_	0.54
54184	54566	אַרומפאָרן	_	_	_	_	_	_	_	_	0.54
54184	54567	מיטן	_	X	_	_	_	_	_	_	0.54
54184	54568	פאָטער	_	_	_	_	_	_	_	_	0.54
54184	54569	.	_	PUNCT	_	_	_	_	_	_	0.54
54198											0.63
54198	54571	איר	_	PRON	_	_	_	_	_	_	0.63
54198	54572	זאָלט	_	AUX	_	_	_	_	_	_	0.63
54198	54573	בּאַלד	_	_	_	_	_	_	_	_	0.63
54198	54574	גיין	_	_	_	_	_	_	_	_	0.63
54198	54575	אין	_	ADP	_	_	_	_	_	_	0.63
54198	54576	שול	_	NOUN	_	_	_	_	_	_	0.63
54198	54577	אַריין	_	_	_	_	_	_	_	_	0.63
54198	54578	און	_	CCONJ	_	_	_	_	_	_	0.63
54198	54579	געבּן	_	_	_	_	_	_	_	_	0.63
54198	54580	אַ	_	DET	_	_	_	_	_	_	0.63
54198	54581	שבועה	_	_	_	_	_	_	_	_	0.63
54198	54582	,	_	PUNCT	_	_	_	_	_	_	0.63
54198	54583	אַז	_	SCONJ	_		_	_	_	_	0.63
54198	54584	אייער	_	_	_	_	_	_	_	_	0.63
54198	54585	פאָטערס	_	_	_	_	_	_	_	_	0.63
54198	54586	בּוך	_	_	_	_	_	_	_	_	0.63
54198	54587	איז	_	X	_		_	_	_	_	0.63
54198	54588	ריכטיג	_	_	_	_	_	_	_	_	0.63
54198	54589	,	_	PUNCT	_	_	_	_	_	_	0.63
54198	54590	אַז	_	SCONJ	_		_	_	_	_	0.63
54198	54591	דאָ	_	X	_	_	_	_	_	_	0.63
54198	54592	איז	_	X	_		_	_	_	_	0.63
54198	54593	ניט	_	PART	_	_	_	_	_	_	0.63
54198	54594	געשען	_	_	_	_	_	_	_	_	0.63
54198	54595	קיין	_	X	_	_	_	_	_	_	0.63
54198	54596	נבלה	_	_	_	_	_	_	_	_	0.63
54198	54597	-	_	PUNCT	_	_	_	_	_	_	0.63
54198	54598	שטיק	_	NOUN	_	_	_	_	_	_	0.63
54198	54599	“	_	PUNCT	_	_	_	_	_	_	0.63
54198	54600	.	_	PUNCT	_	_	_	_	_	_	0.63
54229											0.84
54229	54602	אָבּער	_	_	_	_	_	_	_	_	0.84
54229	54603	ער	_	PRON	_	_	_	_	_	_	0.84
54229	54604	האָט	_	X	_		_	_	_	_	0.84
54229	54605	דאָס	_	DET	_	_	_	_	_	_	0.84
54229	54606	ניט	_	PART	_	_	_	_	_	_	0.84
54229	54607	געוואָלט	_	VERB	_	_	_	_	_	_	0.84
54229	54608	טון	_	NOUN	_	_	_	_	_	_	0.84
54229	54609	און	_	CCONJ	_	_	_	_	_	_	0.84
54229	54610	האָט	_	X	_		_	_	_	_	0.84
54229	54611	מודה	_	VERB	_	_	_	_	_	_	0.84
54229	54612	געווען	_	X	_	_	_	_	_	_	0.84
54229	54613	,	_	PUNCT	_	_	_	_	_	_	0.84
54229	54614	ווי	_	X	_	_	_	_	_	_	0.84
54229	54615	זיין	_	_	_	_	_	_	_	_	0.84
54229	54616	פאָטער	_	_	_	_	_	_	_	_	0.84
54229	54617	האָט	_	X	_		_	_	_	_	0.84
54229	54618	דאָס	_	DET	_	_	_	_	_	_	0.84
54229	54619	געטאָן	_	VERB	_	_	_	_	_	_	0.84
54229	54620	.	_	PUNCT	_	_	_	_	_	_	0.84
54249											0.72
54249	54622	בּכן	_	_	_	_	_	_	_	_	0.72
54249	54623	האָבּן	_	X	_	_	_	_	_	_	0.72
54249	54624	זיי	_	PRON	_	_	_	_	_	_	0.72
54249	54625	געמאַכט	_	X	_	_	_	_	_	_	0.72
54249	54626	אַ	_	DET	_	_	_	_	_	_	0.72
54249	54627	פּשרה	_	NOUN	_	_	_	_	_	_	0.72
54249	54628	,	_	PUNCT	_	_	_	_	_	_	0.72
54249	54629	און	_	CCONJ	_	_	_	_	_	_	0.72
54249	54630	ר	_	X	_	_	_	_	_	_	0.72
54249	54631	'	_	_	_	_	_	_	_	_	0.72
54249	54632	אליהו	_	PROPN	_	_	_	_	_	_	0.72
54249	54633	האָט	_	X	_		_	_	_	_	0.72
54249	54634	דערבּיי	_	_	_	_	_	_	_	_	0.72
54249	54635	פאַרלאָרן	_	_	_	_	_	_	_	_	0.72
54249	54636	צוויי	_	NUM	_	_	_	_	_	_	0.72
54249	54637	הונדערט	_	NUM	_	_	_	_	_	_	0.72
54249	54638	רייכסטאָלער	_	_	_	_	_	_	_	_	0.72
54249	54639	.	_	PUNCT	_	_	_	_	_	_	0.72
54268											0.74
54268	54641	ווי	_	X	_	_	_	_	_	_	0.74
54268	54642	נאָר	_	X	_	_	_	_	_	_	0.74
54268	54643	ער	_	PRON	_	_	_	_	_	_	0.74
54268	54644	האָט	_	X	_		_	_	_	_	0.74
54268	54645	זיך	_	PRON	_	_	_	_	_	_	0.74
54268	54646	פאַרווערבּט	_	_	_	_	_	_	_	_	0.74
54268	54647	עטליכע	_	_	_	_	_	_	_	_	0.74
54268	54648	הונדערט	_	NUM	_	_	_	_	_	_	0.74
54268	54649	טאָלער	_	NOUN	_	_	_	_	_	_	0.74
54268	54650	,	_	PUNCT	_	_	_	_	_	_	0.74
54268	54651	האָט	_	X	_		_	_	_	_	0.74
54268	54652	ער	_	PRON	_	_	_	_	_	_	0.74
54268	54653	זיך	_	PRON	_	_	_	_	_	_	0.74
54268	54654	גענומען	_	VERB	_	_	_	_	_	_	0.74
54268	54655	קיומים	_	_	_	_	_	_	_	_	0.74
54268	54656	און	_	CCONJ	_	_	_	_	_	_	0.74
54268	54657	האָט	_	X	_		_	_	_	_	0.74
54268	54658	אַראָפּגעבּראַכט	_	_	_	_	_	_	_	_	0.74
54268	54659	אַהער	_	ADV	_	_	_	_	_	_	0.74
54268	54660	זיין	_	_	_	_	_	_	_	_	0.74
54268	54661	פרוי	_	_	_	_	_	_	_	_	0.74
54268	54662	מיט	_	ADP	_	_	_	_	_	_	0.74
54268	54663	די	_	DET	_	_	_	_	_	_	0.74
54268	54664	איבּעריגע	_	_	_	_	_	_	_	_	0.74
54268	54665	זעקס	_	NUM	_	_	_	_	_	_	0.74
54268	54666	קינדער	_	NOUN	_	_	_	_	_	_	0.74
54268	54667	.	_	PUNCT	_	_	_	_	_	_	0.74
54296											0.88
54296	54669	דאָס	_	DET	_	_	_	_	_	_	0.88
54296	54670	איז	_	X	_		_	_	_	_	0.88
54296	54671	געווען	_	X	_	_	_	_	_	_	0.88
54296	54672	נאָך	_	X	_	_	_	_	_	_	0.88
54296	54673	דער	_	DET	_	_	_	_	_	_	0.88
54296	54674	רוסישער	_	_	_	_	_	_	_	_	0.88
54296	54675	מלחמה	_	NOUN	_	_	_	_	_	_	0.88
54296	54676	.	_	PUNCT	_	_	_	_	_	_	0.88
54305											0.67
54305	54678	דאָ	_	X	_	_	_	_	_	_	0.67
54305	54679	האָט	_	X	_		_	_	_	_	0.67
54305	54680	מען	_	PRON	_	_	_	_	_	_	0.67
54305	54681	געהאַט	_	VERB	_	_	_	_	_	_	0.67
54305	54682	צו	_	ADP	_	_	_	_	_	_	0.67
54305	54683	טון	_	NOUN	_	_	_	_	_	_	0.67
54305	54684	מיט	_	ADP	_	_	_	_	_	_	0.67
54305	54685	בּייטן	_	_	_	_	_	_	_	_	0.67
54305	54686	אָבּליגאַציעס	_	_	_	_	_	_	_	_	0.67
54305	54687	און	_	CCONJ	_	_	_	_	_	_	0.67
54305	54688	רייכסגעלט	_	_	_	_	_	_	_	_	0.67
54305	54689	[	_	_	_	_	_	_	_	_	0.67
54305	54690	אַסיגנאַציעס	_	NOUN	_	_	_	_	_	_	0.67
54305	54691	]	_	_	_	_	_	_	_	_	0.67
54305	54692	.	_	PUNCT	_	_	_	_	_	_	0.67
54321											0.73
54321	54694	קיינער	_	_	_	_	_	_	_	_	0.73
54321	54695	האָט	_	X	_		_	_	_	_	0.73
54321	54696	ניט	_	PART	_	_	_	_	_	_	0.73
54321	54697	געוואָלט	_	VERB	_	_	_	_	_	_	0.73
54321	54698	פאַרטרויען	_	_	_	_	_	_	_	_	0.73
54321	54699	דודן	_	PROPN	_	_	_	_	_	_	0.73
54321	54700	קיין	_	X	_	_	_	_	_	_	0.73
54321	54701	געלט	_	NOUN	_	_	_	_	_	_	0.73
54321	54702	,	_	PUNCT	_	_	_	_	_	_	0.73
54321	54703	ער	_	PRON	_	_	_	_	_	_	0.73
54321	54704	זאָל	_	AUX	_	_	_	_	_	_	0.73
54321	54705	דאָס	_	DET	_	_	_	_	_	_	0.73
54321	54706	גיין	_	_	_	_	_	_	_	_	0.73
54321	54707	אויסבּייטן	_	_	_	_	_	_	_	_	0.73
54321	54708	.	_	PUNCT	_	_	_	_	_	_	0.73
54337											0.67
54337	54710	איז	_	X	_		_	_	_	_	0.67
54337	54711	ער	_	PRON	_	_	_	_	_	_	0.67
54337	54712	געגאַנגען	_	VERB	_	_	_	_	_	_	0.67
54337	54713	צו	_	ADP	_	_	_	_	_	_	0.67
54337	54714	ר	_	X	_	_	_	_	_	_	0.67
54337	54715	'	_	_	_	_	_	_	_	_	0.67
54337	54716	לייבּ	_	_	_	_	_	_	_	_	0.67
54337	54717	נאַק	_	_	_	_	_	_	_	_	0.67
54337	54718	,	_	PUNCT	_	_	_	_	_	_	0.67
