פאַרגלייזט א	неподвижный, стеклянный (о глазах, взгляде) פאַרגלייז׀ן (פאַרגלייזט):
פאַרגלייזן די אויגן	смотреть невидящими глазами, закатывать глаза
פאַרגלייזן די אויגן אויף	устремлять взгляд на...
פאַרגלייך מ ־ן	сравнение; сопоставление; параллель
אין פאַרגלייך מיט	в сравнении, по сравнению, сравнительно с
אָן אַ פאַרגלייך	несравнимый, несравненный; несравнимо, несравненно
פאַרגלייכונג וו ־ען	1. сравнение (действие) 2. соглашение, компромисс
פאַרגלייכיק א	сравнительный (осуществляемый на основе сравнения, сопоставления)
פאַרגלייכיק׀ער מעטאָד	сравнительный метод פאַרגלייכיק׀ע שפּראַך־וויסנשאַפט сравнительное языкознание פאַרגלייכ׀ן (פאַרגלייכט, פארגליכן) (מיט) 1. сравнивать, сопоставлять с...; (с целью проверки тж.) сличать, сверять с...
ניט צו פאַרגלייכן	несравнимый, несравненный 2. сглаживать, выравнивать
l פאַרגלייכן זיך	приходить к соглашению/компромиссу
פארגלייכער מ =, ־ס	посредник, арбитр פאַרגלעזערט א זען פארגלייזט
פאַרגלעט׀ן (פאַרגלעט)	сглаживать, заглаживать (ослаблять, смягчать, заставлять забыть) פאַרגלעטן דעם ניט־אָנגענעמען איינדרוק сгладить неприятное впечатление
פאַרגלעטן די שולד	загладить вину פאַרגנבע׀נען [פארגאנווענען] זיך (פאַרגנבעט [פארגאנוועט] זיך) 1. закрадываться, прокрадываться, забираться, пробираться 2. закрадываться, вкрадываться ס'האָט זיך פאַרגנבעט אַ חשד [כשאד] закралось/вкралось подозрение
פאַרגעבונג וו	1. задание 2. прощение
פאַרגעב׀ן* (פאַרגעבן)	1. задавать (давать задание) 2. прощать 3. приправлять (пищу)
פאַרגעדיכטער׀ן (פאַרגעדיכטערט)	сгущать, конденсировать
פאַרגעדענק׀ען (פאַרגעדענקט)	запоминать
פאַרגעטערונג וו	обоготворение; обожание
פאַרגעטער׀ן (פאַרגעטערט)	боготворить, обоготворять; обожать
פאַרגעלט א	пожелтелый
פאָרגעלט ז	деньги/плата за проезд
פאַרגעלט׀ן (פאַרגעלט)	вознаграждать
פאַרגענגלעך א	преходящий, мимолётный, скоротечный
פאַרגעניגן ז, מ ־ס	1. удовольствие, наслаждение; радость (чувство)
מיט פאַרגעניגן	с удовольствием/ наслаждением/радостью/охотой, охотно 2. удовольствие, забава, утеха, развлечение; радость, источник радости
לעבנס־פאַרגעניגנס	радости/блага жизни
